Frame Index,Area Convex (px^2),Area Measured (px^2),Area (microns^2),Width (px),Height (px),Width (microns),Height (microns),Aspect Ratio,Porosity,Brightness,Deformation,Inertia Ratio,Principal Inertia Ratio,Poisson Ratio
12173,3184.0,3107.0,345.2222,44,93,14.6667,31.0,0.4731,1.0248,124.5576,0.1532,4.666,0.2143,0.6878
12174,933.0,913.5,101.5,35,35,11.6667,11.6667,1.0,1.0213,118.9969,0.0997,1.1121,0.8581,0
12175,2210.5,2162.0,240.2222,44,69,14.6667,23.0,0.6377,1.0224,124.2609,0.1067,2.6023,0.382,0.7985
12176,2781.5,2745.0,305.0,49,69,16.3333,23.0,0.7101,1.0133,121.4299,0.0927,2.0631,0.4841,0.8427
12177,3362.0,3288.5,365.3889,54,81,18.0,27.0,0.6667,1.0224,124.4054,0.1008,2.2879,0.4369,0.8165
12178,2019.0,1978.0,219.7778,38,69,12.6667,23.0,0.5507,1.0207,119.8416,0.1259,3.4354,0.2872,0.7421
12179,1444.5,1407.5,156.3889,34,52,11.3333,17.3333,0.6538,1.0263,119.2161,0.1054,2.3867,0.4155,0.8086
12180,3910.0,3778.5,419.8333,51,112,17.0,37.3333,0.4554,1.0348,125.9608,0.2144,5.0386,0.1982,0.6748
12181,3492.0,3341.5,371.2778,53,86,17.6667,28.6667,0.6163,1.045,127.5626,0.1559,2.8593,0.3495,0.785
12183,1202.5,1172.5,130.2778,33,46,11.0,15.3333,0.7174,1.0256,120.8096,0.0986,2.0436,0.4755,0.847
12184,2207.0,2164.0,240.4444,40,73,13.3333,24.3333,0.5479,1.0199,125.6667,0.123,3.319,0.3007,0.7402
12185,2732.0,2670.0,296.6667,44,76,14.6667,25.3333,0.5789,1.0232,121.1571,0.1124,3.0434,0.3274,0.7609
12186,2183.5,2096.5,232.9444,39,64,13.0,21.3333,0.6094,1.0415,119.4241,0.1597,2.7949,0.3508,0.7806
12187,4073.0,4001.5,444.6111,54,92,18.0,30.6667,0.587,1.0179,122.8737,0.1152,3.0027,0.3329,0.7661
12188,4619.0,4501.5,500.1667,60,101,20.0,33.6667,0.5941,1.0261,125.8217,0.1247,3.0225,0.3288,0.7708
12189,1682.0,1638.5,182.0556,42,54,14.0,18.0,0.7778,1.0265,122.4271,0.0858,1.791,0.5505,0.8819
12190,1904.5,1870.5,207.8333,38,65,12.6667,21.6667,0.5846,1.0182,120.4052,0.1093,2.9671,0.3343,0.7646
12191,984.0,948.0,105.3333,36,35,12.0,11.6667,1.0286,1.038,118.994,0.1024,1.0055,0.959,1.0142
12192,6115.0,6016.0,668.4444,60,133,20.0,44.3333,0.4511,1.0165,126.9531,0.162,4.9184,0.2033,0.6717
12193,3434.0,3376.0,375.1111,45,101,15.0,33.6667,0.4455,1.0172,125.8855,0.1649,4.9497,0.2019,0.6675
12194,2189.5,2158.0,239.7778,48,61,16.0,20.3333,0.7869,1.0146,123.0045,0.0714,1.5966,0.6141,0.8871
12195,2803.0,2751.5,305.7222,42,85,14.0,28.3333,0.4941,1.0187,127.5356,0.1416,4.2202,0.2368,0.7029
12197,2039.0,1983.5,220.3889,43,69,14.3333,23.0,0.6232,1.028,123.4857,0.1377,2.9147,0.3416,0.7894
12198,2250.5,2202.0,244.6667,43,70,14.3333,23.3333,0.6143,1.022,123.1238,0.1284,2.7864,0.3588,0.7838
12199,1529.0,1485.0,165.0,40,47,13.3333,15.6667,0.8511,1.0296,124.7888,0.0826,1.4233,0.6939,0.9225
12200,2856.0,2802.5,311.3889,43,88,14.3333,29.3333,0.4886,1.0191,123.5441,0.1467,4.2656,0.2344,0.699
12201,1743.0,1700.0,188.8889,41,57,13.6667,19.0,0.7193,1.0253,125.1016,0.0952,2.0707,0.479,0.8481
12202,3071.5,3017.5,335.2778,45,90,15.0,30.0,0.5,1.0179,124.5993,0.1368,3.8615,0.2589,0.7071
12203,1570.0,1524.0,169.3333,40,49,13.3333,16.3333,0.8163,1.0302,123.9449,0.1181,1.6528,0.5896,0.9035
12204,1814.5,1777.0,197.4444,40,59,13.3333,19.6667,0.678,1.0211,122.1888,0.0909,2.2256,0.4488,0.8234
12205,1328.0,1295.0,143.8889,34,48,11.3333,16.0,0.7083,1.0255,118.6012,0.1,2.0212,0.4914,0.8416
12206,3434.0,3373.0,374.7778,51,88,17.0,29.3333,0.5795,1.0181,128.2475,0.1119,3.0043,0.3328,0.7613
12207,1396.0,1314.5,146.0556,26,71,8.6667,23.6667,0.3662,1.062,123.3214,0.2349,8.336,0.1192,0.6051
12208,1960.0,1923.0,213.6667,44,60,14.6667,20.0,0.7333,1.0192,119.6673,0.0839,1.8664,0.5344,0.8563
12209,1650.5,1592.5,176.9444,44,47,14.6667,15.6667,0.9362,1.0364,122.1375,0.1065,1.1364,0.8718,0.9676
12210,5804.5,5730.5,636.7222,62,116,20.6667,38.6667,0.5345,1.0129,124.9743,0.1279,3.629,0.2751,0.7311
12211,1223.0,1188.5,132.0556,58,28,19.3333,9.3333,2.0714,1.029,119.5852,0.1852,0.2548,0.2532,1.4392
12212,3291.0,3230.5,358.9444,47,91,15.6667,30.3333,0.5165,1.0187,124.967,0.1343,3.8955,0.2567,0.7187
12213,1386.5,1354.5,150.5,37,47,12.3333,15.6667,0.7872,1.0236,120.4954,0.1084,1.7205,0.5726,0.8873
12214,2631.5,2588.5,287.6111,45,74,15.0,24.6667,0.6081,1.0166,127.1233,0.0994,2.7187,0.3655,0.7798
12215,3307.5,3258.5,362.0556,41,102,13.6667,34.0,0.402,1.015,123.6319,0.1772,6.0184,0.1659,0.634
12217,1614.5,1583.0,175.8889,41,49,13.6667,16.3333,0.8367,1.0199,123.4117,0.0944,1.4572,0.6795,0.9147
12218,2230.5,2171.5,241.2778,48,63,16.0,21.0,0.7619,1.0272,128.4967,0.0937,1.8173,0.5502,0.8729
12219,1580.5,1552.0,172.4444,33,61,11.0,20.3333,0.541,1.0184,122.1147,0.1108,3.4279,0.2904,0.7355
12220,2166.0,2126.0,236.2222,41,68,13.6667,22.6667,0.6029,1.0188,125.6359,0.1095,2.9472,0.3388,0.7765
12221,2060.5,2031.5,225.7222,44,60,14.6667,20.0,0.7333,1.0143,122.6996,0.0743,1.8988,0.526,0.8563
12222,1618.5,1557.0,173.0,24,80,8.0,26.6667,0.3,1.0395,123.5593,0.2596,11.4066,0.0876,0.5477
12224,2906.0,2847.5,316.3889,40,96,13.3333,32.0,0.4167,1.0205,124.8095,0.1832,5.6916,0.1745,0.6455
12225,2318.0,2245.5,249.5,40,72,13.3333,24.0,0.5556,1.0323,127.3062,0.1557,3.0611,0.3134,0.7454
12226,1815.5,1781.0,197.8889,46,52,15.3333,17.3333,0.8846,1.0194,120.168,0.0767,1.3177,0.7451,0.9405
12227,1756.5,1719.0,191.0,45,53,15.0,17.6667,0.8491,1.0218,121.6381,0.0768,1.4029,0.6988,0.9214
12228,3982.0,3911.5,434.6111,52,97,17.3333,32.3333,0.5361,1.018,124.3794,0.1285,3.5919,0.2784,0.7322
12229,2845.5,2784.5,309.3889,51,65,17.0,21.6667,0.7846,1.0219,126.102,0.1021,1.6615,0.6015,0.8858
12230,2665.5,2599.0,288.7778,45,76,15.0,25.3333,0.5921,1.0256,127.3929,0.1142,2.9959,0.3329,0.7695
12231,1372.5,1344.5,149.3889,33,54,11.0,18.0,0.6111,1.0208,119.669,0.0951,2.6571,0.3763,0.7817
12232,2559.0,2511.0,279.0,41,80,13.6667,26.6667,0.5125,1.0191,123.3687,0.1427,3.9749,0.2515,0.7159
12233,2585.5,2529.5,281.0556,41,78,13.6667,26.0,0.5256,1.0221,125.891,0.1448,3.8543,0.2588,0.725
12234,2068.5,2025.5,225.0556,46,61,15.3333,20.3333,0.7541,1.0212,125.5357,0.0949,1.8957,0.5202,0.8684
12235,2375.5,2332.0,259.1111,47,66,15.6667,22.0,0.7121,1.0187,122.1935,0.0838,2.0373,0.4869,0.8439
12236,4804.0,4725.5,525.0556,56,113,18.6667,37.6667,0.4956,1.0166,125.4208,0.152,4.0755,0.2452,0.704
12237,1616.0,1581.0,175.6667,36,57,12.0,19.0,0.6316,1.0221,119.5787,0.1138,2.5826,0.3867,0.7947
12238,2067.0,2022.0,224.6667,40,67,13.3333,22.3333,0.597,1.0223,126.3221,0.1122,2.9382,0.338,0.7727
12239,2443.0,2397.5,266.3889,41,78,13.6667,26.0,0.5256,1.019,124.8492,0.1348,3.7836,0.2627,0.725
12240,1946.0,1913.5,212.6111,40,64,13.3333,21.3333,0.625,1.017,122.0835,0.0973,2.5486,0.3916,0.7906
12241,1769.0,1734.0,192.6667,43,52,14.3333,17.3333,0.8269,1.0202,118.5406,0.0985,1.5575,0.6417,0.9094
12242,2823.0,2767.0,307.4444,52,75,17.3333,25.0,0.6933,1.0202,124.1534,0.0977,2.1744,0.4599,0.8327
12243,3677.5,3566.0,396.2222,47,109,15.6667,36.3333,0.4312,1.0313,125.0595,0.193,5.4197,0.1842,0.6567
12244,1815.0,1748.5,194.2778,27,83,9.0,27.6667,0.3253,1.038,123.2861,0.2508,10.7381,0.0929,0.5704
12246,575.5,559.0,62.1111,38,22,12.6667,7.3333,1.7273,1.0295,120.9469,0.1485,0.3831,0.3649,1.3143
12248,2683.0,2628.5,292.0556,42,83,14.0,27.6667,0.506,1.0207,122.1671,0.1404,3.9873,0.2473,0.7114
12249,2707.0,2649.5,294.3889,43,81,14.3333,27.0,0.5309,1.0217,125.0736,0.1288,3.6121,0.2757,0.7286
12250,3012.0,2938.0,326.4444,43,95,14.3333,31.6667,0.4526,1.0252,125.5861,0.1765,4.9621,0.1989,0.6728
12252,1845.5,1811.0,201.2222,39,58,13.0,19.3333,0.6724,1.0191,120.517,0.0925,2.3041,0.4339,0.82
12253,2087.0,2046.5,227.3889,43,63,14.3333,21.0,0.6825,1.0198,125.0895,0.0877,2.1824,0.4562,0.8262
12254,3960.5,3896.5,432.9444,52,98,17.3333,32.6667,0.5306,1.0164,126.0294,0.1262,3.6381,0.2747,0.7284
12256,1919.5,1854.5,206.0556,29,82,9.6667,27.3333,0.3537,1.035,125.961,0.2348,8.5969,0.1153,0.5947
12257,1783.0,1743.5,193.7222,40,59,13.3333,19.6667,0.678,1.0227,120.6377,0.0981,2.2696,0.4398,0.8234
12259,3023.0,2802.5,311.3889,38,108,12.6667,36.0,0.3519,1.0787,119.3358,0.2643,9.1791,0.1088,0.5932
12260,1885.5,1844.5,204.9444,35,70,11.6667,23.3333,0.5,1.0222,118.6469,0.1396,4.0389,0.2473,0.7071
12261,1816.5,1779.0,197.6667,33,70,11.0,23.3333,0.4714,1.0211,120.4002,0.1516,4.5748,0.2181,0.6866
12262,2558.0,2512.5,279.1667,48,72,16.0,24.0,0.6667,1.0181,119.8888,0.1022,2.3656,0.4222,0.8165
12263,2369.0,2334.0,259.3333,45,68,15.0,22.6667,0.6618,1.015,115.8506,0.0892,2.3429,0.4258,0.8135
12264,1619.5,1592.5,176.9444,45,48,15.0,16.0,0.9375,1.017,117.8667,0.0629,1.1307,0.8366,0.9682
12265,1020.0,1000.0,111.1111,43,31,14.3333,10.3333,1.3871,1.02,118.4825,0.088,0.5443,0.544,1.1778
12266,1496.5,1462.5,162.5,37,52,12.3333,17.3333,0.7115,1.0232,117.1681,0.089,2.0936,0.4776,0.8435
12267,2145.5,2102.5,233.6111,41,69,13.6667,23.0,0.5942,1.0205,122.29,0.1099,2.9526,0.3377,0.7708
12268,2091.5,2038.5,226.5,38,69,12.6667,23.0,0.5507,1.026,124.1234,0.147,3.3877,0.2885,0.7421
12271,1986.0,1945.5,216.1667,46,54,15.3333,18.0,0.8519,1.0208,119.4083,0.0934,1.3804,0.6993,0.923
12273,708.5,685.0,76.1111,35,28,11.6667,9.3333,1.25,1.0343,116.3683,0.1214,0.7154,0.6573,1.118
12274,1461.0,1440.0,160.0,35,51,11.6667,17.0,0.6863,1.0146,117.8421,0.0843,2.192,0.438,0.8284
12275,1925.0,1871.5,207.9444,38,68,12.6667,22.6667,0.5588,1.0286,124.2292,0.1374,3.4074,0.2849,0.7475
12276,2287.5,2221.5,246.8333,39,73,13.0,24.3333,0.5342,1.0297,120.5444,0.1356,3.7134,0.268,0.7309
12277,2088.5,2036.5,226.2778,36,69,12.0,23.0,0.5217,1.0255,121.3472,0.1376,3.8191,0.2618,0.7223
12278,2690.0,2641.5,293.5,48,75,16.0,25.0,0.64,1.0184,128.1025,0.1117,2.6489,0.3719,0.8
12279,2546.0,2454.0,272.6667,43,76,14.3333,25.3333,0.5658,1.0375,123.2867,0.16,3.4469,0.2869,0.7522
12280,3452.0,3387.5,376.3889,44,101,14.6667,33.6667,0.4356,1.019,126.1583,0.1678,5.2773,0.1891,0.66
12281,2563.0,2505.5,278.3889,43,82,14.3333,27.3333,0.5244,1.0229,121.9985,0.15,3.8967,0.2565,0.7241
12282,1700.5,1657.0,184.1111,37,55,12.3333,18.3333,0.6727,1.0263,121.3224,0.1078,2.2423,0.4381,0.8202
12283,1912.0,1884.0,209.3333,41,60,13.6667,20.0,0.6833,1.0149,122.1936,0.0816,2.1342,0.4683,0.8266
12284,2860.0,2813.0,312.5556,47,78,15.6667,26.0,0.6026,1.0167,120.5496,0.1033,2.7779,0.3599,0.7763
12285,2331.5,2286.0,254.0,46,61,15.3333,20.3333,0.7541,1.0199,122.1261,0.0858,1.8245,0.5457,0.8684
12286,1579.0,1551.5,172.3889,41,51,13.6667,17.0,0.8039,1.0177,121.9647,0.0699,1.578,0.6337,0.8966
12287,2634.0,2584.5,287.1667,44,79,14.6667,26.3333,0.557,1.0192,122.3046,0.1263,3.3214,0.3011,0.7463
12288,2730.5,2669.5,296.6111,46,78,15.3333,26.0,0.5897,1.0229,125.3578,0.1156,3.0827,0.3233,0.7679
12289,2340.0,2304.0,256.0,43,71,14.3333,23.6667,0.6056,1.0156,120.8639,0.1046,2.8119,0.3534,0.7782
12290,2233.0,2180.0,242.2222,44,64,14.6667,21.3333,0.6875,1.0243,122.669,0.0999,2.2481,0.4432,0.8292
12292,2262.0,2226.0,247.3333,39,75,13.0,25.0,0.52,1.0162,119.643,0.1252,3.7302,0.2674,0.7211
12293,1709.5,1670.0,185.5556,37,57,12.3333,19.0,0.6491,1.0237,122.3343,0.1043,2.4082,0.4038,0.8057
12294,1625.0,1587.0,176.3333,39,56,13.0,18.6667,0.6964,1.0239,118.3317,0.0921,2.177,0.4583,0.8345
12295,353.0,327.5,36.3889,38,15,12.6667,5.0,2.5333,1.0779,116.6322,0.2656,0.1794,0.1758,1.5916
12297,1261.5,1237.0,137.4444,37,43,12.3333,14.3333,0.8605,1.0198,120.6072,0.11,1.493,0.6312,0.9276
12298,1942.0,1896.0,210.6667,43,59,14.3333,19.6667,0.7288,1.0243,125.2709,0.0896,2.0205,0.494,0.8537
12299,1508.0,1426.5,158.5,40,55,13.3333,18.3333,0.7273,1.0571,118.8175,0.1794,2.3533,0.3915,0.8528
12300,2886.5,2790.0,310.0,46,89,15.3333,29.6667,0.5169,1.0346,122.7821,0.1764,4.1398,0.2396,0.7189
12301,1909.5,1870.0,207.7778,40,62,13.3333,20.6667,0.6452,1.0211,126.2303,0.0958,2.4299,0.4104,0.8032
12302,3388.5,3336.5,370.7222,46,91,15.3333,30.3333,0.5055,1.0156,125.2775,0.1259,3.9771,0.2507,0.711
12303,2130.0,2095.0,232.7778,51,54,17.0,18.0,0.9444,1.0167,118.9945,0.0997,1.225,0.8133,0.9718
12304,3256.5,3192.5,354.7222,52,80,17.3333,26.6667,0.65,1.02,121.3136,0.1041,2.3516,0.4252,0.8062
12305,2158.0,2124.0,236.0,44,63,14.6667,21.0,0.6984,1.016,121.9678,0.09,2.1792,0.4568,0.8357
12306,2123.0,2079.0,231.0,44,63,14.6667,21.0,0.6984,1.0212,124.0162,0.098,2.19,0.4517,0.8357
12307,1461.5,1424.0,158.2222,42,48,14.0,16.0,0.875,1.0263,121.996,0.0787,1.2669,0.7892,0.9354
12308,821.5,798.0,88.6667,39,28,13.0,9.3333,1.3929,1.0294,121.0966,0.1093,0.5557,0.549,1.1802
12310,2815.0,2760.5,306.7222,48,76,16.0,25.3333,0.6316,1.0197,122.1939,0.1007,2.5729,0.3876,0.7947
12311,2786.0,2735.5,303.9444,48,74,16.0,24.6667,0.6486,1.0185,124.582,0.1026,2.5174,0.3972,0.8054
12312,1843.5,1783.0,198.1111,39,64,13.0,21.3333,0.6094,1.0339,125.7078,0.1256,2.8823,0.3454,0.7806
12315,2550.0,2495.5,277.2778,40,81,13.3333,27.0,0.4938,1.0218,125.2009,0.1394,4.2355,0.2358,0.7027
12316,2070.0,2034.0,226.0,36,71,12.0,23.6667,0.507,1.0177,119.0273,0.1484,4.1215,0.2391,0.7121
12317,2557.5,2503.5,278.1667,40,84,13.3333,28.0,0.4762,1.0216,123.6686,0.1578,4.6064,0.2153,0.6901
12318,2456.0,2406.0,267.3333,41,77,13.6667,25.6667,0.5325,1.0208,123.2637,0.1271,3.5995,0.2777,0.7297
12319,1590.5,1555.5,172.8333,39,50,13.0,16.6667,0.78,1.0225,125.3585,0.0892,1.6479,0.5991,0.8832
12320,1687.5,1657.0,184.1111,44,51,14.6667,17.0,0.8627,1.0184,116.6618,0.0652,1.3361,0.7335,0.9288
12321,1614.0,1581.0,175.6667,41,51,13.6667,17.0,0.8039,1.0209,117.9029,0.0648,1.546,0.6467,0.8966
12322,3543.0,3483.0,387.0,55,84,18.3333,28.0,0.6548,1.0172,123.7036,0.1116,2.2573,0.4394,0.8092
12323,3092.5,3028.5,336.5,52,71,17.3333,23.6667,0.7324,1.0211,123.671,0.0988,1.854,0.5295,0.8558
12324,2664.5,2624.5,291.6111,45,78,15.0,26.0,0.5769,1.0152,124.72,0.1094,3.0799,0.3246,0.7596
12325,1954.0,1919.5,213.2778,41,58,13.6667,19.3333,0.7069,1.018,125.4202,0.0987,2.0829,0.4765,0.8408
12326,3409.0,3355.5,372.8333,49,89,16.3333,29.6667,0.5506,1.0159,125.1639,0.1178,3.308,0.3023,0.742
12327,2955.0,2881.5,320.1667,50,71,16.6667,23.6667,0.7042,1.0255,126.9594,0.0994,2.1264,0.4643,0.8392
12328,2314.0,2277.5,253.0556,38,77,12.6667,25.6667,0.4935,1.016,125.4423,0.1322,4.1026,0.2429,0.7025
12329,1501.0,1341.0,149.0,39,52,13.0,17.3333,0.75,1.1193,119.7072,0.2528,2.1628,0.4536,0.866
12330,2925.5,2874.5,319.3889,44,89,14.6667,29.6667,0.4944,1.0177,123.879,0.1512,4.1905,0.2376,0.7031
12331,2690.5,2642.5,293.6111,42,84,14.0,28.0,0.5,1.0182,123.6249,0.1462,4.1207,0.2427,0.7071
12332,2147.5,2072.0,230.2222,40,64,13.3333,21.3333,0.625,1.0364,126.0974,0.1202,2.6003,0.3839,0.7906
12333,2026.0,1993.5,221.5,45,59,15.0,19.6667,0.7627,1.0163,117.5372,0.0723,1.7536,0.5693,0.8733
12334,1414.5,1379.5,153.2778,40,45,13.3333,15.0,0.8889,1.0254,115.1309,0.0803,1.2864,0.7769,0.9428
12335,3188.5,3146.0,349.5556,54,75,18.0,25.0,0.72,1.0135,118.4666,0.0963,1.9586,0.508,0.8485
12337,2172.5,2116.5,235.1667,44,65,14.6667,21.6667,0.6769,1.0265,125.3591,0.1391,2.1894,0.4535,0.8228
12339,1594.5,1542.0,171.3333,46,44,15.3333,14.6667,1.0455,1.034,118.3701,0.1062,0.9827,0.9646,1.0225
12340,1543.5,1514.5,168.2778,43,48,14.3333,16.0,0.8958,1.0191,120.5646,0.0612,1.2795,0.7643,0.9465
12341,1315.5,1266.0,140.6667,32,51,10.6667,17.0,0.6275,1.0391,121.0831,0.1502,2.9061,0.3437,0.7921
12342,2807.5,2708.5,300.9444,38,96,12.6667,32.0,0.3958,1.0366,123.345,0.2268,7.0867,0.141,0.6292
12343,2086.0,2045.5,227.2778,39,71,13.0,23.6667,0.5493,1.0198,124.3612,0.122,3.3532,0.2952,0.7411
12346,1083.5,1065.5,118.3889,41,36,13.6667,12.0,1.1389,1.0169,115.2467,0.0983,0.8594,0.7902,1.0672
12347,2416.0,2385.5,265.0556,48,66,16.0,22.0,0.7273,1.0128,120.3401,0.0746,1.8972,0.5146,0.8528
12348,1835.5,1786.5,198.5,35,70,11.6667,23.3333,0.5,1.0274,122.6417,0.1605,4.4204,0.224,0.7071
12349,3589.0,3450.0,383.3333,50,97,16.6667,32.3333,0.5155,1.0403,120.6811,0.1941,4.4126,0.2266,0.718
12350,3757.0,3573.5,397.0556,51,99,17.0,33.0,0.5152,1.0514,122.4827,0.1931,4.3172,0.231,0.7177
12351,3952.5,3742.5,415.8333,35,135,11.6667,45.0,0.2593,1.0561,126.288,0.301,16.0356,0.0619,0.5092
12354,2175.5,2139.5,237.7222,47,62,15.6667,20.6667,0.7581,1.0168,123.6152,0.0802,1.8266,0.5421,0.8707
12355,2061.5,2019.5,224.3889,37,70,12.3333,23.3333,0.5286,1.0208,127.51,0.1156,3.4358,0.29,0.727
12356,1231.0,1197.0,133.0,40,42,13.3333,14.0,0.9524,1.0284,113.4701,0.0896,1.0956,0.9124,0.9759
12357,2383.5,2083.5,231.5,50,63,16.6667,21.0,0.7937,1.144,126.5847,0.2052,1.7032,0.4593,0.8909
12358,797.0,778.0,86.4444,33,31,11.0,10.3333,1.0645,1.0244,115.029,0.091,0.9353,0.8781,1.0318
12359,1660.0,1614.0,179.3333,40,57,13.3333,19.0,0.7018,1.0285,122.3223,0.1273,2.221,0.4422,0.8377
12360,635.0,612.5,68.0556,38,23,12.6667,7.6667,1.6522,1.0367,121.7204,0.1315,0.4005,0.3983,1.2854
12361,2096.5,2069.5,229.9444,46,59,15.3333,19.6667,0.7797,1.013,124.0941,0.072,1.7078,0.584,0.883
12362,2053.5,2007.5,223.0556,47,59,15.6667,19.6667,0.7966,1.0229,122.9669,0.0824,1.5978,0.6219,0.8925
12363,3272.5,2693.0,299.2222,61,81,20.3333,27.0,0.7531,1.2152,129.5695,0.2937,1.7694,0.4038,0.8678
12364,3521.0,3470.0,385.5556,51,83,17.0,27.6667,0.6145,1.0147,123.8034,0.1077,2.6976,0.3707,0.7839
12365,3974.5,3901.5,433.5,56,91,18.6667,30.3333,0.6154,1.0187,127.2542,0.1116,2.7204,0.3646,0.7845
12367,3227.5,2874.5,319.3889,57,71,19.0,23.6667,0.8028,1.1228,126.6154,0.1793,1.6214,0.4946,0.896
12368,2931.0,2886.0,320.6667,54,70,18.0,23.3333,0.7714,1.0156,119.7708,0.0763,1.7267,0.5758,0.8783
12369,765.5,744.5,82.7222,55,20,18.3333,6.6667,2.75,1.0282,128.48,0.2364,0.1553,0.1548,1.6583
12370,2589.0,2542.5,282.5,45,75,15.0,25.0,0.6,1.0183,126.0141,0.1075,2.8366,0.3511,0.7746
12371,2335.5,2299.5,255.5,46,65,15.3333,21.6667,0.7077,1.0157,121.5493,0.0792,2.0769,0.4815,0.8412
12372,1554.0,1509.5,167.7222,44,43,14.6667,14.3333,1.0233,1.0295,121.4161,0.0958,0.9813,0.9074,1.0116
12373,2058.5,2006.0,222.8889,42,64,14.0,21.3333,0.6562,1.0262,119.1147,0.1452,2.6054,0.3837,0.8101
12374,3208.5,3134.5,348.2778,46,93,15.3333,31.0,0.4946,1.0236,121.4679,0.1617,4.363,0.2289,0.7033
12376,3208.5,0.0,0.0,1,3,0.3333,1.0,0.3333,1.0236,141.3125,0.1617,4.363,0.2289,0.7033
12377,1129.5,1109.5,123.2778,29,47,9.6667,15.6667,0.617,1.018,116.7592,0.1067,2.7859,0.3568,0.7855
12378,2160.0,2070.5,230.0556,35,78,11.6667,26.0,0.4487,1.0432,121.226,0.1741,5.4179,0.1837,0.6699
12379,2490.0,2446.0,271.7778,47,68,15.6667,22.6667,0.6912,1.018,122.3265,0.0814,2.0884,0.4781,0.8314
12380,2371.0,2327.5,258.6111,37,82,12.3333,27.3333,0.4512,1.0187,124.0728,0.1573,5.0267,0.1988,0.6717
12381,2032.0,1987.0,220.7778,44,63,14.6667,21.0,0.6984,1.0226,126.5286,0.0945,2.1192,0.4692,0.8357
12382,3072.0,3025.0,336.1111,46,85,15.3333,28.3333,0.5412,1.0155,124.3622,0.1158,3.4293,0.2916,0.7356
12383,1849.0,1810.0,201.1111,45,49,15.0,16.3333,0.9184,1.0215,125.9041,0.0919,1.1701,0.8521,0.9583
12384,2366.0,2308.0,256.4444,40,74,13.3333,24.6667,0.5405,1.0251,121.1454,0.1494,3.7488,0.2657,0.7352
12385,2870.5,2795.0,310.5556,44,88,14.6667,29.3333,0.5,1.027,125.5924,0.1683,4.3469,0.2296,0.7071
12386,2057.0,2003.0,222.5556,38,72,12.6667,24.0,0.5278,1.027,124.6432,0.1395,3.8708,0.2557,0.7265
12387,2427.0,2389.5,265.5,49,66,16.3333,22.0,0.7424,1.0157,123.4168,0.0779,1.8922,0.5278,0.8616
12388,2564.5,2523.0,280.3333,54,65,18.0,21.6667,0.8308,1.0164,124.9036,0.0757,1.4808,0.6735,0.9115
12389,2051.5,2011.5,223.5,50,50,16.6667,16.6667,1.0,1.0199,124.7842,0.08,1.0334,0.8749,0
12390,1281.0,1258.5,139.8333,37,45,12.3333,15.0,0.8222,1.0179,121.8299,0.106,1.653,0.5994,0.9068
12391,2988.0,2890.5,321.1667,46,87,15.3333,29.0,0.5287,1.0337,122.4527,0.1595,3.9433,0.2535,0.7271
12393,2968.0,2927.5,325.2778,52,77,17.3333,25.6667,0.6753,1.0138,122.0735,0.092,2.212,0.4476,0.8218
12394,1494.5,1444.0,160.4444,41,55,13.6667,18.3333,0.7455,1.035,121.0974,0.1815,2.3608,0.4217,0.8634
12395,2947.5,2883.5,320.3889,44,93,14.6667,31.0,0.4731,1.0222,124.1176,0.1709,4.6762,0.2138,0.6878
12399,2271.5,2220.0,246.6667,46,66,15.3333,22.0,0.697,1.0232,126.5087,0.0907,2.1404,0.4664,0.8348
12400,3711.0,3615.0,401.6667,44,114,14.6667,38.0,0.386,1.0266,127.1392,0.2066,7.0564,0.1409,0.6213
12401,3356.5,3257.0,361.8889,47,100,15.6667,33.3333,0.47,1.0305,126.4571,0.1837,5.0644,0.196,0.6856
12402,1578.0,1547.0,171.8889,37,56,12.3333,18.6667,0.6607,1.02,121.1121,0.0939,2.3345,0.428,0.8128
12403,2972.5,2891.0,321.2222,37,101,12.3333,33.6667,0.3663,1.0282,125.7645,0.2136,7.9571,0.1256,0.6053
12404,1704.5,1672.5,185.8333,40,57,13.3333,19.0,0.7018,1.0191,115.907,0.0927,2.0486,0.4835,0.8377
12405,3002.0,2954.0,328.2222,49,79,16.3333,26.3333,0.6203,1.0162,116.976,0.0969,2.6915,0.3686,0.7876
12406,1735.0,1712.0,190.2222,44,49,14.6667,16.3333,0.898,1.0134,117.3565,0.075,1.2721,0.7441,0.9476
12407,3982.0,3915.5,435.0556,51,103,17.0,34.3333,0.4951,1.017,125.1993,0.1393,3.9868,0.2505,0.7037
12408,2236.5,2181.5,242.3889,52,56,17.3333,18.6667,0.9286,1.0252,126.6418,0.1253,1.2891,0.632,0.9636
12409,2422.5,2365.5,262.8333,42,73,14.0,24.3333,0.5753,1.0241,122.2021,0.1209,3.1132,0.3212,0.7585
12410,2665.5,2616.0,290.6667,45,78,15.0,26.0,0.5769,1.0189,125.1674,0.117,3.0769,0.3249,0.7596
12411,2061.0,2030.5,225.6111,48,57,16.0,19.0,0.8421,1.015,124.1629,0.0683,1.4883,0.6641,0.9177
12412,3744.0,3684.5,409.3889,54,89,18.0,29.6667,0.6067,1.0161,126.7861,0.105,2.6841,0.3689,0.7789
12413,1450.5,1414.5,157.1667,39,49,13.0,16.3333,0.7959,1.0255,119.9468,0.12,1.8364,0.5445,0.8921
